identifier,lease,lag_lease,lag_market_value,lag_dividend,lag_loss,lag_cash,lag_tax_rate,lag_big4_auditor
2818,11.20879155,10.82753167,7.024789964,0.05226483,0,0.446838454,0.351444,1
2818,11.90452629,11.87467427,6.515454564,0.058437403,0,0.415879959,0.355952,1
2818,13.4865795,13.98631209,5.685740289,0.065360528,0,0.388712128,0.21,1
2820,0.5963206,0.669741455,6.499721685,0,0,0.226231739,0.356461,1
2820,0.626540396,0.541135898,6.726725943,0,0,0.21328374,0.352507,1
2820,0.564615456,0.571366471,6.953701403,0,0,0.255886557,0.35,0
2820,0.339666262,0.508165624,7.359829603,0,0,0.311005068,0.21,0
2829,2.649640862,2.573822825,3.793020047,0.028212291,0,0.240981644,0.331231,0
2829,2.55061227,2.042951203,4.278028524,0.022460156,0,0.502553689,0.21,0
2884,0.619695824,0.632299807,9.523836964,0.025186959,0,0.002646836,0.35,1
2884,1.416508922,0.627432631,9.472461538,0.025054767,0,0.004721696,0.35,1
2884,0.892727249,0.880824219,9.788847387,0.019375488,0,0.007353427,0.35,1
2884,0.654748349,0.960772034,9.70287147,0.033363698,1,0.007002961,0.21,1
2940,0.826462258,0.889292722,7.328114727,0,0,0.289561443,0.368403,1
2940,0.851172838,0.699762285,7.478539468,0,0,0.26222098,0.378491,1
2940,0.706741502,0.703359964,7.756496283,0,0,0.253761116,0.359263,1
2940,0.437386877,0.701564522,7.216461402,0,0,0.234400092,0.21,1
2942,1.051142833,0.845845512,7.7333453,0.007112636,0,0.054312185,0.35,1
2942,0.939049605,0.883904557,7.934639029,0.007206291,0,0.04084333,0.35,1
2942,1.01198795,0.829377407,8.037960481,0.007427773,0,0.046522452,0.35,1
2942,0.94416566,0.825768801,8.260121345,0.007358038,0,0.097640572,0.21,1
2960,2.474525562,2.543513331,7.83050137,0.018308744,0,0.01727862,0.352481,1
2960,2.673343492,2.396543868,7.861941489,0.018679429,0,0.017396561,0.35,1
2960,2.911982922,2.55721034,8.268104651,0.018880988,0,0.012087702,0.35,1
2960,4.537230569,2.746304825,8.41105536,0.019130133,0,0.004952185,0.21,1
2991,0.231113516,0.317922008,12.03988787,0.030033483,0,0.042585014,0.357309,1
2991,0.266458524,0.236467521,12.07333879,0.030883043,1,0.026918847,0.36362,1
2991,0.212760928,0.27304319,12.13933304,0.03204022,0,0.018998763,0.350437,1
2991,0.541236809,0.212713156,12.19062037,0.033490505,0,0.04209357,0.21,1
3007,8.587946148,7.90536489,8.15845409,0.049825437,0,0.038388493,0.373137,1
3007,8.324619275,8.373101127,7.833330033,0.050406867,0,0.021352386,0.378192,1
3007,8.458583858,8.672136946,7.520560845,0.049137724,0,0.006411544,0.350734,1
3007,11.63774548,8.875191117,7.571465822,0.051896329,0,0.008069233,0.21,1
3026,0.436937678,0.458079823,9.308419036,0.041180202,0,0.077521201,0.35,1
3026,0.447853747,0.427183574,9.325687106,0.042029352,0,0.043131761,0.35,1
3026,0.310899781,0.324200306,9.427352935,0.03165525,0,0.046368957,0.35,1
3026,0.385553285,0.308113096,9.694938442,0.035144665,0,0.052181507,0.21,1
3028,0.522515592,0.594262691,7.761631739,0.008467387,0,0.045759193,0.35,1
3028,0.230660043,0.527856636,7.816991184,0.00984741,0,0.036816891,0.350092,1
3028,0.211918284,0.220395016,8.18411758,0.009917776,0,0.035136052,0.35,1
3028,0.324600046,0.28982147,8.097164542,0.013331788,0,0.100452121,0.21,1
3036,0.28190319,0.268151815,6.62745549,0,0,0.005088009,0.319,1
3036,0.454250487,0.266060999,6.845828385,0,0,0.006294614,0.046627,1
3036,0.504069552,0.323714391,6.779726775,0,0,0.18336108,0.076531,1
3036,0.487143799,0.399238151,5.967252589,0,1,0.005640612,0.015843,1
3062,0.727496506,0.6440133,9.171236824,0.048155737,0,0.103317384,0.35,1
3062,1.067149272,0.743106228,9.198206291,0.028085274,0,0.051106704,0.35,1
3062,0.720332984,0.639971292,9.493101196,0.020811194,0,0.027978288,0.35,1
3062,0.776061213,0.708515145,9.871889217,0.02523478,0,0.019936725,0.21,1
3107,0.323109342,0.393350503,5.491724583,0,1,0.133551861,0.244,1
3107,0.254690992,0.358646499,7.580777474,0,0,0.168096055,0.281,1
3107,0.135437123,0.165910476,7.670550348,0,0,0.341199973,0.025528,1
3107,0.093495014,0.113327289,7.718768283,0.004249773,0,0.233227561,0.15669,1
3121,1.176753122,1.200768492,9.501398859,0.093900096,0,0.091738713,0.35,1
3121,1.150951749,1.084550686,9.792636349,0.089862771,0,0.088756087,0.35,1
3121,1.224579051,1.137109119,9.752072939,0.092062104,0,0.091843429,0.35,1
3121,1.403162055,1.106719368,9.75902236,0.09229249,0,0.025889328,0.21,1
3138,0.601950707,0.432674021,7.436066395,0.005017787,0,0.029985693,0.35812,1
3138,0.510189085,0.454830487,7.41806611,0.003799576,0,0.008920246,0.227318,1
3138,0.460337915,0.406676299,7.605510247,0.00303551,0,0.005500234,0.35,1
3138,0.639085055,0.469978019,7.414098383,0.003107383,1,0.004501104,0.21,1
3144,0.19535369,0.189803869,12.13220563,0.063723042,0,0.220882865,0.35,1
3144,0.148962988,0.201672969,12.07333879,0.069244872,0,0.254394408,0.35,1
3144,0.163829981,0.147902066,12.13933304,0.071903158,0,0.23522117,0.35,1
3144,0.356902519,0.173043645,12.19062037,0.079840415,0,0.191838108,0.21,1
3157,1.191809253,1.115128072,7.178666758,0,0,0.335947167,0.350175,1
3157,1.334541333,0.994532997,7.896840964,0,0,0.344446186,0.350582,1
3157,0.86448798,0.66284541,8.664314469,0,0,0.203898109,0.35,1
3157,0.866295069,0.894260054,8.339033716,0,0,0.137821802,0.21,1
3158,0.883461804,1.053725829,5.758007999,0.018094896,0,0.338854366,0.28997,1
3158,0.949315798,0.883037347,5.921856665,0.018476927,0,0.370566001,0.348869,1
3158,1.873913385,0.780103554,6.438285187,0.015877961,0,0.370109191,0.349808,1
3158,0.651057053,0.694795953,6.484728987,0.006780411,1,0.145520026,0.21,1
3170,1.488543235,1.572169259,10.99329798,0.113313263,0,0.089647098,0.35,1
3170,1.550771261,1.468283428,10.96458233,0.11383321,0,0.114328137,0.35,1
3170,1.522562322,1.483117703,11.0973523,0.110839382,0,0.122514989,0.35,1
3170,1.373242332,1.587040539,10.84662627,0.119069155,0,0.060521339,0.21,1
3203,0.368364114,0.366037604,5.894634212,0.021237161,0,0.169908917,0.35,1
3203,0.617535262,0.361465495,6.392293692,0.022825595,0,0.27932151,0.35,1
3203,0.841649067,0.637125203,6.773765496,0.025642032,0,0.185892957,0.35,1
3203,0.779855215,0.677475519,7.060268748,0.023689524,0,0.110051853,0.21,1
3226,0.310372567,0.271350871,11.83373655,0.014906288,0,0.014414014,0.37407,1
3226,0.309695291,0.286426593,12.0079208,0.014714681,0,0.018825485,0.35,1
3226,0.405993078,0.29901203,12.1335694,0.015913431,0,0.018438184,0.35,1
3226,0.348452822,0.301568634,11.94541546,0.013902354,0,0.015710176,0.21,1
3246,0.77291417,0.901164842,7.504099391,0.016589558,0,0.143914454,0.375626,1
3246,0.685847923,0.832516467,7.483891406,0.017676243,0,0.17223461,0.303023,1
3246,0.76346218,0.721749731,7.690445432,0.018659346,0,0.095926868,0.370191,1
3246,1.036894466,0.68244968,7.835003992,0.016848221,0,0.187024082,0.21,1
3278,4.026312805,3.23239197,8.174466798,0,0,0.025632301,0.109141,1
3278,4.131950349,4.024258913,8.056578944,0,0,0.027773054,0.351124,1
3278,4.717780666,4.118876773,8.173435601,0,0,0.034917227,0.350006,1
3278,3.697321009,4.36054102,7.438082308,0,0,0.03237767,0.21,1
3336,1.38221743,1.568473679,9.111525215,0.012841878,1,0.205666111,0.138,1
3336,1.383143744,1.822647363,8.467776575,0.054420889,0,0.152275078,0.356,1
3336,8.138058409,1.235137943,9.185129634,0.009234676,1,0.145792451,0.35,1
3336,1.936853277,2.078358539,10.2642638,0.006161375,0,0.078063736,0.21,1
3358,3.230796177,1.295694874,6.141527426,0.041424251,0,0.318548906,0.350023,1
3358,1.34325377,1.661969874,5.720273907,0.023560675,1,0.072519855,0.351085,1
3358,1.351580349,1.487147007,6.051025074,0.017194611,0,0.050289461,0.319462,1
3358,1.397610148,1.330640343,6.685345458,0.011490173,0,0.051450796,0.21,1
3362,0.369394945,0.491956539,9.713113363,0.0243128,1,0.010437687,0.350111,1
3362,0.302450973,0.483921557,9.904465599,0.032455603,1,0.062319836,0.350059,1
3362,0.352604419,0.40113705,9.683631143,0.038499252,0,0.024900211,0.345466,1
3362,0.501467828,0.342653641,9.580808345,0.032908225,0,0.012320131,0.21,1
3382,1.579336674,1.19947732,7.051063309,0,0,0.614728396,0.340079,1
3382,1.536735369,1.47654939,7.411227726,0,0,0.556345635,0.208863,1
3382,1.715716818,1.33460026,7.308982995,0,0,0.438626734,0.36953,1
3382,1.883955988,1.865140887,7.140857557,0.165408637,0,0.439054127,0.21,1
3424,1.619753805,1.692668126,6.017456803,0,1,0.079959718,0.225,1
3424,1.557932007,1.482359998,6.368156997,0,0,0.089432955,0.331,1
3424,1.729717634,1.606831242,6.209986234,0,0,0.076971824,0.350323,1
3424,1.513754829,1.786996123,4.256083237,0,0,0.080055911,0.21,1
3465,2.431522672,1.881063956,3.607575732,0,0,0.007220646,0.334413,0
3465,2.563839606,2.361296277,3.691126153,0,0,0.003858579,0.076845,0
3465,2.214840767,2.4245657,3.793020047,0,0,0.006146274,0.34164,0
3465,1.851974162,2.413378598,3.970972336,0,1,0.040870243,0.21,0
3469,0.010884859,0.034146262,9.056092766,0,1,0.000768307,0.093338,0
3469,0.011989769,0.043154871,9.867928646,0,1,0.001204986,0.18989,0
3469,0.010810125,0.032784433,9.897238236,0,0,0.003091766,0.136255,0
3469,0.026140763,0.038234367,9.623265861,0,0,0.018482807,0.21,0
3502,0.974724322,0.946401245,7.655996072,0.009802247,0,0.207356529,0.353494,1
3502,1.026763814,0.906545214,7.62999999,0.00871499,0,0.192572331,0.350097,1
3502,1.216036139,1.031354796,7.495986123,0.008403461,0,0.142531354,0.20603,1
3502,1.191896606,1.203816711,7.389497503,0.008024432,0,0.142821458,0.21,1
3504,0.614265762,0.623233145,8.903014957,0.00065148,0,0.003682456,0.35,1
3504,0.746215637,0.612164923,9.058134131,0.00065104,0,0.022524318,0.35,1
3504,0.77181139,0.687426678,9.369451983,0.000596867,0,0.018276494,0.35,1
3504,0.629825939,0.613466824,9.450054038,0.000474414,0,0.01312001,0.21,1
3505,0.464309279,0.250075348,9.76009282,0.024714287,0,0.035100152,0.350886,1
3505,0.184721299,0.194264097,9.948074562,0.012027333,0,0.019116269,0.086906,1
3505,0.163322522,0.179191917,9.780069306,0.011683842,0,0.013839435,0.350712,1
3505,0.173365482,0.164066184,9.403946023,0.011763612,0,0.03513474,0.012456,1
3532,0.238203664,0.171646758,9.935780478,0.018495814,0,0.161137773,0.363762,1
3532,0.265242482,0.243736335,10.02011525,0.023190795,0,0.189648374,0.367482,1
3532,0.29824689,0.269149633,10.22002745,0.023787008,1,0.157016076,0.041673,1
3532,0.356298855,0.298127613,10.07767109,0.025013634,0,0.085620796,0.21,1
3570,4.024532295,3.895742186,8.200209905,0.108731208,0,0.168413687,0.35,1
3570,4.356985278,4.235596235,8.235072681,0.124530602,0,0.100800981,0.35,1
3570,4.338470191,4.287482703,8.226708582,0.129797325,0,0.105786554,0.35,1
3570,4.533916477,4.3230945,8.165545004,0.135953331,0,0.075068337,0.21,1
3580,0.511730907,0.511730907,7.930182667,0.022923151,0,0.108780225,0.356627,1
3580,0.621353559,0.498833139,8.355275446,0.02252042,0,0.148687281,0.357235,1
3580,0.651175734,0.592736886,8.575601456,0.02181717,0,0.196521497,0.353776,1
3580,0.685185643,0.578821085,8.365273757,0.020654513,0,0.084943231,0.21,1
3619,0.479041916,0.469061876,8.863567483,0,0,0.071556886,0.356206,1
3619,0.458381081,0.500052089,8.902644527,0,0,0.058235233,0.349588,1
3619,0.506424083,0.412641846,8.929703424,0,0,0.039763669,0.350878,1
3619,0.347267724,0.353819945,8.633941591,0,0,0.042720482,0.21,1
3622,2.402594802,2.402594802,4.355478667,0.064489649,0,0.036179073,0.351035,1
3622,2.480206048,2.289420967,4.522196103,0.108919203,0,0.14450062,0.066568,1
3622,3.179043744,2.755171244,4.411960973,0.144583184,0,0.167260088,0.104768,1
3622,2.474328838,2.651066612,4.086100675,0.056997932,0,0.003799862,0.21,1
3639,0.953412968,0.82797806,7.027734142,0.005580354,0,0.244758805,0.365354,1
3639,0.851078536,0.823896658,7.141637381,0.004841564,0,0.189921571,0.350178,1
3639,0.846376334,0.9583285,7.232355175,0.005493589,1,0.051319142,0.02615,1
3639,1.38870688,0.866744375,7.596381129,0.005636521,0,0.106988902,0.21,1
3647,1.497945941,1.517202745,5.755302718,0.04422646,0,0.231834415,0.36832,0
3647,1.2298592,1.465667858,5.774034642,0.046476573,0,0.240639024,0.302293,0
3647,1.283834385,1.047492146,5.983078734,0.030539697,0,0.113006604,0.35381,0
3647,1.396432766,1.211098062,5.907804367,0.031392212,0,0.226796462,0.21,0
3650,0.931677019,1.077045064,9.638228397,0.041099511,0,0.119664332,0.35,1
3650,0.93264939,0.939311172,10.03855261,0.045033642,0,0.091932583,0.350001,1
3650,0.763485477,0.774550484,10.28127062,0.038782849,0,0.086694329,0.35,1
3650,0.750183611,0.723953415,9.955209795,0.037666562,0,0.080002098,0.21,1
3662,0.910582965,0.880576805,8.025038345,0.007962691,0,0.095299101,0.356062,1
3662,0.93107436,0.908064143,8.37692905,0.007593372,0,0.182319924,0.35,1
3662,0.913444618,0.873955334,8.589794632,0.007644483,0,0.146808676,0.352546,1
3662,0.999205931,0.908095356,8.382032275,0.008087523,0,0.084802873,0.21,1
3708,1.81078292,1.757652018,7.983723976,0.017485981,0,0.090073064,0.350669,1
3708,2.443699588,1.88865371,8.111832222,0.016203837,0,0.064948364,0.350029,1
3708,2.340211153,2.34968164,8.281270088,0.016676357,0,0.049812811,0.35,1
3708,2.103244731,2.233835465,8.191337595,0.018763128,0,0.10747,0.21,1
3734,0.878409616,0.785945446,7.635757117,0.008552936,0,0.220295885,0.095603,1
3734,1.090534979,0.781893004,7.912768444,0.007201646,0,0.151646091,0.359077,1
3734,1.009922041,0.939050319,8.442671745,0.006201276,0,0.113926293,0.345774,1
3734,0.844880027,0.963163231,7.586680145,0.009800608,0,0.090909091,0.21,1
3735,0.387788197,0.425115403,11.06335147,0.007805534,0,0.016399086,0.35,1
3735,0.440222275,0.412846366,10.89453037,0.008689643,0,0.021275938,0.35,1
3735,0.435168472,0.427451199,11.07687349,0.008349661,0,0.01351166,0.35,1
3735,0.375267862,0.424397638,11.18911426,0.00937647,0,0.016469973,0.21,1
3813,0.449231958,0.449231958,10.76058338,0.030745822,1,0.053376485,0.35,1
3813,0.491778849,0.46197407,10.68311695,0.034225821,0,0.100491779,0.35,1
3813,0.6064492,0.528973311,10.48740393,0.036306805,0,0.067110149,0.35,1
3813,0.628221236,0.582066207,10.61509627,0.034770122,0,0.067770968,0.21,1
3835,0.174295398,0.169118307,10.11462273,0.013796948,0,0.072689809,0.351399,1
3835,0.16901972,0.174193793,10.23257597,0.013057636,0,0.075382795,0.350077,1
3835,0.167208066,0.148967186,10.6635041,0.011692404,0,0.142277343,0.366966,1
3835,0.158327152,0.156900782,10.67200992,0.011893079,0,0.056013579,0.011242,1
3863,0.711992288,0.359249231,7.891142355,0.032398035,0,0.034722907,0.35,1
3863,0.493559147,0.60118901,8.153746531,0.026882287,0,0.03505593,0.351359,1
3863,0.74605209,0.488087116,8.211946702,0.026304912,0,0.026819665,0.35,1
3863,0.606048512,0.714894304,7.4478857,0.024616328,0,0.025916491,0.21,1
3905,4.874522284,5.258527051,7.553505533,0.011199536,0,0.177102131,0.368,1
3905,4.360094154,4.821516112,7.017393377,0.010957102,1,0.152101387,0.15,1
3905,2.908123689,3.951150264,7.769369928,0.00493251,0,0.110244227,0.350187,1
3905,3.667864839,2.869770542,7.965841814,0,0,0.185612895,0.21,1
3937,1.037410721,0.650541052,4.579250145,0,1,0.089737411,0.138,1
3937,0.917559665,0.853102995,5.051674865,0,0,0.102047296,0.281,1
3937,0.917098067,0.92044514,4.746448804,0,1,0.240825469,0.138,1
3937,0.795827992,0.9195421,5.459794641,0,0,0.13521652,0.21,1
3964,0.510039278,0.553084108,8.450927569,0.002446481,0,0.098582974,0.357817,1
3964,0.508067906,0.550208569,7.835629542,0.002599838,0,0.052480259,0.357226,1
3964,0.43177502,0.505126364,7.503808283,0.002465706,0,0.089241992,0.358235,1
3964,0.540323628,0.45704404,7.548999169,0.00270856,0,0.050917341,0.21,1
3969,0.678500715,0.648769854,7.008903873,0,0,0.176836162,0.350183,0
3969,0.601026331,0.710672584,7.121076129,0,0,0.18163857,0.350061,0
3969,0.738107026,0.617126797,7.250321126,0,1,0.13997567,0.34463,0
3969,0.902729415,0.719877409,7.390261339,0,0,0.16334954,0.21,0
3980,0.54092672,0.525050464,12.04210679,0.035007144,0,0.04841124,0.35,1
3980,0.630208729,0.518292352,11.90697513,0.025295275,0,0.050090728,0.35,1
3980,0.710937582,0.6054975,11.91525694,0.025660566,0,0.042207352,0.35,1
3980,0.995963407,0.690683381,12.0668492,0.025649607,0,0.042100245,0.21,1
4016,7.71949369,7.067593101,9.920794707,0,0,0.051658734,0.35,1
4016,8.54322104,7.696330172,9.976703239,0.022946406,0,0.0140299,0.35,1
4016,9.325824272,8.239902717,9.919171407,0.024086688,0,0.016099229,0.35,1
4016,9.472049454,8.696538627,10.22961168,0.022604699,0,0.021366374,0.21,1
4036,0.552628467,0.629996452,8.416818625,0.050246085,0,0.120123745,0.35,1
4036,0.542323605,0.5590965,8.476667838,0.05115733,0,0.135972269,0.35,1
4036,0.954690105,0.489973228,8.73270432,0.046774764,0,0.155781179,0.35,1
4036,1.214206213,0.956187392,8.722974797,0.048416473,0,0.103561672,0.21,1
4058,0.715077665,0.729625629,9.159393885,0.029927621,0,0.042017977,0.35,1
4058,0.71391918,0.609312523,9.362736946,0.026466908,0,0.034514266,0.350001,1
4058,0.459847961,0.677635123,9.657304031,0.026643671,0,0.070743906,0.350292,1
4058,0.547923198,0.585827654,9.238136568,0.033896457,0,0.047362162,0.21,1
4060,0.772220196,0.441448353,11.14621505,0.025619097,0,0.083095421,0.356,1
4060,0.340334298,0.319518744,12.0182515,0.013311546,0,0.074904769,0.281,1
4060,0.078710844,0.347816838,11.70639254,0.018566186,0,0.075285859,0.21,1
4066,1.354547798,1.379422632,9.805637761,0.022278806,0,0.118481097,0.35,1
4066,1.37187357,1.292876445,9.90225264,0.022183947,0,0.13048771,0.35,1
4066,1.312812861,1.274707996,9.726641955,0.020993775,0,0.152275061,0.35,1
4066,1.399033188,1.329568997,9.704941243,0.022118861,0,0.148592436,0.21,1
4091,0.760571408,0.920701079,5.191747676,0,1,0.009714652,0.366713,1
4091,0.695731129,0.828436118,5.65640655,0,0,0.014419057,0.35,1
4091,0.64931284,0.632727132,5.775866984,0,0,0.00379354,0.354252,1
4091,0.644610834,0.567775938,6.027559611,0,0,0.015834469,0.21,1
4094,1.394264602,1.416256158,8.230010461,0.029512667,0,0.160846235,0.350765,1
4094,1.593336955,1.434908564,8.403929528,0.03195727,0,0.159605287,0.363651,1
4094,1.39062437,1.418839937,8.382364729,0.030110041,0,0.178322383,0.348081,1
4094,1.493766819,1.894667472,8.576230796,0.032017134,0,0.049535944,0.21,1
4108,0.953006064,0.891581845,8.600082404,0.018869285,0,0.071797565,0.350136,1
4108,1.096896254,1.032932584,8.738337089,0.021242012,0,0.077971545,0.358499,1
4108,1.393816564,1.051874015,8.610768387,0.020378277,0,0.143253991,0.350586,1
4108,0.913376732,1.482644997,8.509914591,0.021717284,0,0.134238695,0.21,1
4145,1.195018596,1.224109191,8.699791607,0.007570035,0,0.057108774,0.350032,1
4145,1.333673784,1.164173262,8.651116653,0.007161859,0,0.084005525,0.351734,1
4145,0.926378441,0.936343207,8.995858738,0.005056257,0,0.033183161,0.35002,1
4145,0.744905633,0.944352644,9.069628329,0.005190007,0,0.027832715,0.21,1
4186,1.000501072,0.860036636,4.766118282,0.023090382,0,0.146337657,0.356217,0
4186,1.753651428,0.980692121,4.873290162,0.022150115,0,0.182973961,0.356415,0
4186,1.410533951,1.234288046,5.098508494,0.01561278,0,0.126239672,0.355033,0
4186,2.605270127,1.373256532,5.015062679,0.015205685,0,0.076833951,0.21,0
4213,0.547160398,0.547160398,10.42977758,0.021290977,0,0.004978087,0.35,1
4213,0.714667598,0.55645874,10.44020682,0.022634778,0,0.017861234,0.35,1
4213,0.861619845,0.656233719,10.56672589,0.022036428,0,0.010589909,0.35,1
4213,0.866771277,0.856808389,10.65477764,0.024289522,0,0.005713716,0.21,1
4321,0.828504165,1.190691778,10.27208394,0.05745201,0,0.142747193,0.35,1
4321,0.78646001,0.841650186,10.46421158,0.056431955,0,0.14634595,0.35,1
4321,1.041400786,0.872938894,10.60470025,0.063249783,0,0.156312216,0.351151,1
4321,0.779794017,1.000490436,10.78278512,0.060274644,0,0.053604708,0.21,1
4390,1.318442755,1.311162198,5.875647047,0.040133521,1,0.033856798,0.350348,0
4390,0.952859343,1.523759014,6.22586419,0.046008547,0,0.026581639,0.358895,0
4390,1.318901583,1.152381393,6.027677014,0.144583184,0,0.248133586,0.038754,0
